State_Name,Assembly_No,Constituency_No,Year,month,DelimID,Poll_No,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Telangana,1,1,2014,5,4,0,1,KONERU KONAPPA,M,BSP,49033,58,GEN,151288,190962,SIRPUR,GEN,ADILABAD,TELANGANA,11,79.22,32.41,no,8837,5.84,4.35,AEAP1,State-based Party (Other State),16651,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,1,2014,5,4,0,2,KAVETI SAMMAIAH,M,TRS,40196,57,GEN,151288,190962,SIRPUR,GEN,ADILABAD,TELANGANA,11,79.22,26.57,no,13241,8.75,4.35,AEAP4244,State-based Party,8284,TRUE,2,TRS,8284,SIRPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Telangana,1,1,2014,5,4,0,3,KOKKIRALA PREM SAGAR RAO,M,INC,26955,50,GEN,151288,190962,SIRPUR,GEN,ADILABAD,TELANGANA,11,79.22,17.82,no,7596,5.02,4.35,AEAP81576,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,1,2014,5,4,0,4,RAAVI SRINIVAS RAO,M,TDP,19359,40,GEN,151288,190962,SIRPUR,GEN,ADILABAD,TELANGANA,11,79.22,12.8,yes,14684,9.71,4.35,AEAP4,State-based Party,8300,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,1,2014,5,4,0,5,M.D RAZI HYDER.,M,MASP,4675,59,GEN,151288,190962,SIRPUR,GEN,ADILABAD,TELANGANA,11,79.22,3.09,yes,906,0.6,4.35,AEAP5,Local Party,5238,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,1,2014,5,4,0,6,MOHAMMAD JABBAR KHAN.,M,IND,3769,50,GEN,151288,190962,SIRPUR,GEN,ADILABAD,TELANGANA,11,79.22,2.49,yes,2013,1.33,4.35,AEAP818400,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,1,2014,5,4,0,7,None of the Above,,NOTA,1756,,,151288,190962,SIRPUR,GEN,ADILABAD,TELANGANA,11,79.22,1.16,,142,0.09,4.35,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,1,1,2014,5,4,0,8,DURGAM. SHYAM RAO,M,IND,1614,57,SC,151288,190962,SIRPUR,GEN,ADILABAD,TELANGANA,11,79.22,1.07,yes,351,0.23,4.35,AEAP42990,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,1,2014,5,4,0,9,MURALI KRISHNA.R.,M,IND,1263,38,GEN,151288,190962,SIRPUR,GEN,ADILABAD,TELANGANA,11,79.22,0.83,yes,330,0.22,4.35,AEAP9,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,1,2014,5,4,0,10,M.RAMCHANDER,M,IND,933,54,SC,151288,190962,SIRPUR,GEN,ADILABAD,TELANGANA,11,79.22,0.62,yes,10,0.01,4.35,AEAP818401,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,1,2014,5,4,0,11,LENDUGURE MENGAJI PATEL,M,BCUF,923,62,GEN,151288,190962,SIRPUR,GEN,ADILABAD,TELANGANA,11,79.22,0.61,yes,111,0.07,4.35,AEAP4247,Local Party,1031,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,1,2014,5,4,0,12,SHABBIR HUSSAIN,M,YSRCP,812,38,GEN,151288,190962,SIRPUR,GEN,ADILABAD,TELANGANA,11,79.22,0.54,yes,0,0,4.35,AEAP12,State-based Party,8615,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,1,NALLALA ODELU,M,TRS,64867,50,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,50.79,no,26164,20.49,2.86,AEAP4272,State-based Party,8284,TRUE,2,TRS,8284,CHENNUR (SC),FALSE,TRUE,3,FALSE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,2,GADDAM VINOD,M,INC,38703,57,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,30.3,no,30824,24.13,2.86,AEAP14,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,3,RAM VENU,M,BJP,7879,39,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,6.17,yes,2168,1.7,2.86,AEAP15,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,4,SOGALA SANJEEV,M,RP(K),5711,34,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,4.47,yes,4095,3.21,2.86,AEAP169,Local Party,6935,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,5,None of the Above,,NOTA,1616,,,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,1.27,,9,0.01,2.86,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,6,THUNGAPINDI RAMESH,M,BSP,1607,34,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,1.26,yes,192,0.15,2.86,AEAP18,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,7,SEGGAM RAJESHWAR,M,IND,1415,44,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,1.11,yes,346,0.27,2.86,AEAP19,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,8,MEDAPAKA SATHISH,M,IND,1069,29,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,0.84,yes,5,0,2.86,AEAP20,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,9,THOGARI BANESH,M,IND,1064,39,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,0.83,yes,221,0.17,2.86,AEAP21,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,10,MEKALA PRAMEELA,F,YSRCP,843,47,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,0.66,yes,272,0.21,2.86,AEAP22,State-based Party,8615,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,11,ANDUGULA SRINIVAS,M,IND,571,42,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,0.45,yes,3,0,2.86,AEAP4265,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,12,MOYYA RAMBABU,M,IND,568,45,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,0.44,yes,32,0.03,2.86,AEAP24,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,13,RODDA MOHAN,M,AAAP,536,33,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,0.42,yes,36,0.03,2.86,AEAP25,State-based Party (Other State),13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,14,ELPULA SRINIVAS,M,RLD,500,37,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,0.39,yes,96,0.08,2.86,AEAP26,State-based Party (Other State),12169,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,15,RAMAGIRI VIKRAM SINGH,M,NIP,404,27,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,0.32,yes,36,0.03,2.86,AEAP27,Local Party,11788,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,2,2014,5,4,0,16,BIRUDULA PRADEEP,M,IND,368,29,SC,127721,174748,CHENNUR,SC,ADILABAD,TELANGANA,15,73.09,0.29,yes,0,0,2.86,AEAP28,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,1,DURGAM CHINNAIAH,M,TRS,73779,43,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,61.76,no,52528,43.97,2.38,AEAP29,State-based Party,8284,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,2,GUNDA MALLESH,M,CPI,21251,67,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,17.79,no,12084,10.12,2.38,AEAP23157,State-based Party (Other State),2444,TRUE,2,CPI,2444,BELLAMPALLY,FALSE,TRUE,2,FALSE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,3,PATI SUBHADRA,F,TDP,9167,59,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,7.67,yes,6519,5.46,2.38,AEAP12576,State-based Party,8300,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,4,BADIKELA SAMPATH KUMAR,M,IND,2648,51,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,2.22,yes,708,0.59,2.38,AEAP32,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,5,JADI SHANKARAIAH,M,IND,1940,41,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,1.62,yes,550,0.46,2.38,AEAP33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,6,SABBANI KRISHNA,M,MCPI,1390,51,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,1.16,yes,13,0.01,2.38,AEAP34,Local Party,5399,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,7,ERUKALA RAJ KIRAN,M,YSRCP,1377,35,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,1.15,yes,120,0.1,2.38,AEAP35,State-based Party,8615,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,8,CHILUMULA SHANKAR,M,IND,1257,49,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,1.05,yes,476,0.4,2.38,AEAP4294,Independents,10809,TRUE,2,INC,3482,BELLAMPALLY,FALSE,FALSE,0,FALSE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,9,None of the Above,,NOTA,781,,,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.65,,150,0.13,2.38,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,10,DANDU RAVINDER,M,LSP,631,45,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.53,yes,13,0.01,2.38,AEAP38,Local Party,5107,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,11,MADDALA SRINIVAS,M,IND,618,33,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.52,yes,73,0.06,2.38,AEAP39,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,12,GADDALA HYMAVATHI,F,IND,545,32,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.46,yes,27,0.02,2.38,AEAP40,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,13,MEKALA VENKATESHAM,M,IND,518,44,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.43,yes,1,0,2.38,AEAP414,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,14,NEERLA PADMA,F,IND,517,34,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.43,yes,1,0,2.38,AEAP42,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,15,DUBASI PRABHAKAR,M,IND,516,29,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.43,yes,13,0.01,2.38,AEAP43,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,16,AMBALA MAHENDAR,M,IND,503,43,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.42,yes,67,0.06,2.38,GEAP79515,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,17,GANDHAM SHANKAR,M,IND,436,48,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.36,yes,51,0.04,2.38,AEAP45,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,18,BANDARI SRINIVAS,M,AAAP,385,27,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.32,yes,19,0.02,2.38,AEAP46,State-based Party (Other State),13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,19,BATHULA MADHU,M,AIFB,366,35,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.31,yes,7,0.01,2.38,AEAP47,Local Party,3040,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,20,MOGURAM KANNAIAH,M,IND,359,42,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.3,yes,39,0.03,2.38,AEAP48,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,21,RAJALINGU CHIPPAKURTHI,M,IND,320,28,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.27,yes,170,0.14,2.38,AEAP49,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,3,2014,5,4,0,22,RATHNAM SRIKANTH,M,IND,150,27,SC,119454,160990,BELLAMPALLE,SC,ADILABAD,TELANGANA,21,74.2,0.13,yes,0,0,2.38,AEAP50,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,1,DIWAKAR RAO NADIPELLI,M,TRS,95171,61,GEN,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,61.62,no,59250,38.36,2.27,AEAP4301,State-based Party,8284,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,2,GADDAM ARAVINDA REDDY,M,INC,35921,57,GEN,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,23.26,no,24337,15.76,2.27,AEAP4300,National Party,3482,TRUE,2,TRS,8284,MANCHERIAL,TRUE,FALSE,2,TRUE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,3,MULKALA MALLAREDDY,M,BJP,11584,46,GEN,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,7.5,yes,6474,4.19,2.27,AEAP53,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,4,AZMEERA LALKUMAR,M,IND,5110,36,ST,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,3.31,yes,3628,2.35,2.27,AEAP54,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,5,None of the Above,,NOTA,1482,,,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,0.96,,276,0.18,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,6,MITTAPALLI KIRAN KUMAR,M,PJDL,1206,28,SC,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,0.78,yes,236,0.15,2.27,AEAP56,Local Party,6198,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,7,VEMULA KIRAN,M,BSP,970,30,GEN,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,0.63,yes,157,0.1,2.27,AEAP57,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,8,SYED AFZALUDDIN,M,YSRCP,813,37,GEN,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,0.53,yes,331,0.21,2.27,AEAP58,State-based Party,8615,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,9,BAKAM MALLESH,M,IND,482,34,GEN,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,0.31,yes,123,0.08,2.27,AEAP59,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,10,NAINALA VENKATESHWARLU,M,IND,359,41,GEN,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,0.23,yes,5,0,2.27,AEAP12586,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,11,MD.CHAND PASHA,M,IND,354,46,GEN,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,0.23,yes,9,0.01,2.27,AEAP61,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,12,RAVIKANTI DASHARATHAM,M,IND,345,56,GEN,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,0.22,yes,9,0.01,2.27,AEAP62,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,13,SHAIK MOHAMED,M,IND,336,46,GEN,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,0.22,yes,16,0.01,2.27,AEAP63,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,4,2014,5,4,0,14,RANGU MALLESHAM,M,AIFB,320,44,GEN,154453,238486,MANCHERIAL,GEN,ADILABAD,TELANGANA,13,64.76,0.21,yes,0,0,2.27,AEAP64,Local Party,3040,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,5,2014,5,4,0,1,KOVA LAXMI,F,TRS,59094,45,ST,146438,190257,ASIFABAD,ST,ADILABAD,TELANGANA,8,76.97,40.35,no,19055,13.01,3.85,AEAP65,State-based Party,8284,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,5,2014,5,4,0,2,ATRAM SAKKU,M,INC,40039,42,ST,146438,190257,ASIFABAD,ST,ADILABAD,TELANGANA,8,76.97,27.34,no,14600,9.97,3.85,AEAP4326,National Party,3482,TRUE,2,INC,3482,ASIFABAD,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Telangana,1,5,2014,5,4,0,3,MARSUKOLA SARSWATHI,F,TDP,25439,42,ST,146438,190257,ASIFABAD,ST,ADILABAD,TELANGANA,8,76.97,17.37,no,17704,12.09,3.85,AEAP67,State-based Party,8300,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,5,2014,5,4,0,4,KOTNAKA VIJAY KUMAR,M,MASP,7735,44,ST,146438,190257,ASIFABAD,ST,ADILABAD,TELANGANA,8,76.97,5.28,yes,3143,2.15,3.85,AEAP68,Local Party,5238,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,5,2014,5,4,0,5,ADE LEELARANI,F,IND,4592,47,ST,146438,190257,ASIFABAD,ST,ADILABAD,TELANGANA,8,76.97,3.14,yes,570,0.39,3.85,AEAP69,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,5,2014,5,4,0,6,KANAKA RAMBABAI,F,BSP,4022,56,ST,146438,190257,ASIFABAD,ST,ADILABAD,TELANGANA,8,76.97,2.75,yes,1189,0.81,3.85,AEAP70,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,5,2014,5,4,0,7,None of the Above,,NOTA,2833,,,146438,190257,ASIFABAD,ST,ADILABAD,TELANGANA,8,76.97,1.93,,1463,1,3.85,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,1,5,2014,5,4,0,8,PENDRAM GOPI,M,IND,1370,48,ST,146438,190257,ASIFABAD,ST,ADILABAD,TELANGANA,8,76.97,0.94,yes,56,0.04,3.85,AEAP4327,Independents,10809,TRUE,2,TRS,8284,ASIFABAD,TRUE,FALSE,0,FALSE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Telangana,1,5,2014,5,4,0,9,SIDAM ARJU,M,GGP,1314,62,ST,146438,190257,ASIFABAD,ST,ADILABAD,TELANGANA,8,76.97,0.9,yes,0,0,3.85,AEAP73,Local Party,3129,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,6,2014,5,4,0,1,AJMEERA REKHA,F,TRS,67442,39,ST,136717,186545,KHANAPUR,ST,ADILABAD,TELANGANA,6,73.29,49.33,no,38511,28.17,3.12,AEAP4328,State-based Party,8284,TRUE,2,IND,10809,ASIFABAD,FALSE,FALSE,1,FALSE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Telangana,1,6,2014,5,4,0,2,RATHOD RITESH,M,TDP,28931,29,ST,136717,186545,KHANAPUR,ST,ADILABAD,TELANGANA,6,73.29,21.16,no,2844,2.08,3.12,AEAP75,State-based Party,8300,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,6,2014,5,4,0,3,AJMEERA HARI NAIK,M,INC,26087,45,ST,136717,186545,KHANAPUR,ST,ADILABAD,TELANGANA,6,73.29,19.08,no,20395,14.92,3.12,AEAP4336,National Party,3482,TRUE,2,INC,3482,KHANAPUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,State Assembly Election (AE)
Telangana,1,6,2014,5,4,0,4,JADHAV BHOJYA NAIK,M,IND,5692,51,ST,136717,186545,KHANAPUR,ST,ADILABAD,TELANGANA,6,73.29,4.16,yes,585,0.43,3.12,AEAP77,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,6,2014,5,4,0,5,MESRAM ANAND RAO,M,IND,5107,32,ST,136717,186545,KHANAPUR,ST,ADILABAD,TELANGANA,6,73.29,3.74,yes,2680,1.96,3.12,AEAP78,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,6,2014,5,4,0,6,None of the Above,,NOTA,2427,,,136717,186545,KHANAPUR,ST,ADILABAD,TELANGANA,6,73.29,1.78,,1396,1.02,3.12,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Telangana,1,6,2014,5,4,0,7,BANOTH BHEELSINGH NAIK,M,RLD,1031,34,ST,136717,186545,KHANAPUR,ST,ADILABAD,TELANGANA,6,73.29,0.75,yes,0,0,3.12,AEAP80,State-based Party (Other State),12169,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,7,2014,5,4,0,1,JOGU RAMANNA,M,TRS,58705,51,GEN,143479,223262,ADILABAD,GEN,ADILABAD,TELANGANA,15,64.26,40.92,no,14711,10.25,3.33,AEAP81,State-based Party,8284,TRUE,2,TRS,8284,ADILABAD,TRUE,TRUE,3,FALSE,TRUE,TRUE,,,,,,State Assembly Election (AE)
Telangana,1,7,2014,5,4,0,2,PAYAL SHANKER,M,BJP,43994,42,GEN,143479,223262,ADILABAD,GEN,ADILABAD,TELANGANA,15,64.26,30.66,no,13696,9.55,3.33,AEAP82,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,7,2014,5,4,0,3,BHARGAV DESHPANDE,M,INC,30298,27,GEN,143479,223262,ADILABAD,GEN,ADILABAD,TELANGANA,15,64.26,21.12,no,27420,19.11,3.33,AEAP83,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Telangana,1,7,2014,5,4,0,4,ISLAMUDDIN,M,MASP,2878,37,GEN,143479,223262,ADILABAD,GEN,ADILABAD,TELANGANA,15,64.26,2.01,yes,1177,0.82,3.33,AEAP84,Local Party,5238,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
