Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2019,7,ADILABAD,BOATH,Boath,1905017,Karathwada,15,7,10,28,2,2,6,1,25
2019,7,ADILABAD,BOATH,Boath,1905022,Patnapur-II,15,6,1,20,1,1,10,6,6
2019,7,ADILABAD,BOATH,Boath,1905315,Devanapally (Mini),9,8,0,17,0,0,5,0,12
2019,7,NIZAMABAD,BHEEMGAL,Morthad,1803092,Sunket-2,42,11,4,49,8,0,30,10,17
2019,7,NIZAMABAD,BHEEMGAL,Morthad,1803117,Donkal-3,31,25,11,56,11,0,35,9,23
2019,7,ADILABAD,BOATH,Boath,1905018,Babera,6,4,8,15,3,0,4,3,11
2019,7,ADILABAD,BOATH,Boath,1905021,Patnapur-I,27,2,1,30,0,0,13,6,11
2019,7,NIZAMABAD,BHEEMGAL,Morthad,1803118,Shetpally-1,56,50,5,94,17,0,60,10,41
2019,7,NIZAMABAD,BHEEMGAL,Morthad,1803254,Sunket T (Mini),7,4,1,12,0,0,6,1,5
2019,7,ADILABAD,BOATH,Boath,1905009,Sainagar-II,37,3,4,43,0,1,19,6,19
2019,7,NIZAMABAD,BHEEMGAL,Morthad,1803054,Morthad-5,31,17,2,46,4,0,24,5,21
2019,7,NIZAMABAD,BHEEMGAL,Morthad,1803056,Morthad-7,40,9,7,52,4,0,33,5,18
2019,7,ADILABAD,BOATH,Boath,1905019,Kantegama,26,10,6,42,0,0,13,8,21
2019,7,NIZAMABAD,BHEEMGAL,Morthad,1803256,Donpal (Ramnagar) (Mini),16,6,2,21,3,0,15,0,9
2019,7,ADILABAD,BOATH,Boath,1905027,Baberatanda,40,6,7,50,1,2,22,10,21
2019,7,ADILABAD,BOATH,Boath,1905277,Lambaditanda (Kothakarathwada) (Mini),22,1,0,23,0,0,11,1,11
2019,7,ADILABAD,BOATH,Boath,1905003,Boath-III,49,40,29,118,0,0,19,7,92
2019,7,ADILABAD,BOATH,Boath,1905023,Nigini,64,9,5,76,0,2,33,4,41
2019,7,ADILABAD,BOATH,Boath,1905032,Marlapally,59,25,17,98,1,2,23,20,58
2019,7,ADILABAD,BOATH,Boath,1905024,Jeedipally,21,5,7,33,0,0,13,3,17
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207436,Nimmalagudem (Mini),9,1,0,10,0,0,3,1,6
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207069,Gollagudem-1,21,2,5,17,3,8,24,1,3
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207074,Mangapeta,26,6,0,28,2,2,23,6,3
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207328,Reddipalem (Mini),2,2,0,4,0,0,2,0,2
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207065,Sujathanagar-1,26,9,1,34,0,2,15,8,13
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207078,Raghuvapuram-2,20,5,1,24,2,0,15,9,2
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207329,Golconda (Mini),6,0,2,4,4,0,4,2,2
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207060,Gareebpeta-2,28,5,1,32,0,2,17,0,17
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207151,Sujathanagar (Mini),20,2,0,22,0,0,13,4,5
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207325,Marri Thanda (Mini),16,5,2,18,3,2,15,3,5
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207068,Keshavapuram-2,28,3,0,28,2,1,22,4,5
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207075,Seethampeta -1,10,4,1,14,1,0,7,4,4
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207260,Seetampeta Banjar-2,42,5,1,47,1,0,26,9,13
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207073,S L D Pally,77,7,2,80,5,1,61,21,4
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207067,Sujathanagar-3,26,8,0,31,2,1,17,5,12
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207076,Seethampeta-2,40,6,1,47,0,0,19,21,7
2019,7,BHADRADRI-KOTHAGUDEM,KOTHAGUDEM (U),SeetampetaBanjara,2207061,Gareebpeta-3,20,5,0,24,0,1,12,3,10
2019,7,MAHABUBABAD ,MARIPEDA,KOUSALYADEVIPALLY,2110226,Madhu Thanda,14,0,1,15,0,0,2,0,13
2019,7,MAHABUBABAD ,MARIPEDA,KOUSALYADEVIPALLY,2110228,Jayapuram - 2 S C,12,1,1,12,0,2,10,3,1
2019,7,KUMARAMBHEEM-ASIFABAD,SIRPUR,SIRPUR,1913007,Jaibheemnagar - 7,12,4,0,11,3,2,12,3,1
2019,7,KUMARAMBHEEM-ASIFABAD,SIRPUR,SIRPUR,1913002,Sirpur - 2,22,7,9,23,10,5,21,12,5
2019,7,KUMARAMBHEEM-ASIFABAD,SIRPUR,SIRPUR,1913036,Vempally - 1,24,8,11,24,8,11,25,11,7
2019,7,MAHABUBABAD ,MARIPEDA,KOUSALYADEVIPALLY,2110312,Jayapuram - 3,1,0,0,1,0,0,1,0,0
2019,7,KUMARAMBHEEM-ASIFABAD,SIRPUR,SIRPUR,1913006,Bestawada - 6,21,7,5,27,2,4,15,13,5
2019,7,KUMARAMBHEEM-ASIFABAD,SIRPUR,SIRPUR,1913040,Medpally,21,6,2,22,3,4,17,7,5
2019,7,MAHABUBABAD ,MARIPEDA,KOUSALYADEVIPALLY,2110134,Dubba Thanda,12,3,0,4,6,5,14,1,0
2019,7,MAHABUBABAD ,MARIPEDA,KOUSALYADEVIPALLY,2110227,Banjara Thanda -1,23,0,0,23,0,0,21,2,0
2019,7,KUMARAMBHEEM-ASIFABAD,SIRPUR,SIRPUR,1913011,Achely,22,6,5,21,5,7,22,6,5
2019,7,KUMARAMBHEEM-ASIFABAD,SIRPUR,SIRPUR,1913013,Chintakunta - 2,12,2,4,14,1,3,5,11,2
2019,7,KUMARAMBHEEM-ASIFABAD,SIRPUR,SIRPUR,1913018,Shivapur,26,7,7,29,5,6,16,15,9
2019,7,KUMARAMBHEEM-ASIFABAD,SIRPUR,SIRPUR,1913313,Pusuguda (Mini),3,2,4,2,2,5,6,2,1
2019,7,KUMARAMBHEEM-ASIFABAD,SIRPUR,SIRPUR,1913014,Chunchupally,6,2,0,8,0,0,3,3,2
2019,7,MAHABUBABAD ,MARIPEDA,KOUSALYADEVIPALLY,2110139,Beemula Thanda,19,3,1,22,0,1,13,7,3
2019,7,KUMARAMBHEEM-ASIFABAD,SIRPUR,SIRPUR,1913250,Sirpur - 10,19,6,4,20,3,6,16,6,7
2019,7,MAHABUBABAD ,MARIPEDA,KOUSALYADEVIPALLY,2110138,Bojjannapeta - 1,11,2,3,14,2,0,10,5,1
2019,7,BHADRADRI-KOTHAGUDEM,DAMMAPETA,Dammapeta (Mallaram),2216085,Gurwayigudem,13,7,3,20,0,3,5,6,12
2019,7,MULUGU,TADVAI,NARLAPUR,2103058,Narlapur - II,0,0,0,0,0,0,0,0,0
2019,7,BHADRADRI-KOTHAGUDEM,DAMMAPETA,Dammapeta (Mallaram),2216107,Veerannapalem mini,4,3,1,8,0,0,0,3,5
