Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909026,Chinthapally-II,12,3,2,16,0,1,7,1,9
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909028,Vandurguda,13,1,2,16,0,0,8,1,7
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909042,Thanimadugu,14,1,2,17,0,0,6,3,8
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909048,Chinthaplly-III,20,5,6,31,0,0,4,5,22
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909050,Dandepalli -II,16,6,10,32,0,0,7,3,22
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909057,Nagasamundram,37,8,7,50,2,0,19,6,27
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909154,Karunapet (ST Colony) (Mini),20,7,4,31,0,0,9,3,19
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909268,Kothakommugudem (Mini),22,5,3,29,1,0,14,2,14
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909315,Chinthapally-IV,24,4,5,32,1,0,10,5,18
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909007,Narsapur-I,23,4,7,33,1,0,11,7,16
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909024,Thallapeta -II,27,5,2,34,0,0,12,7,15
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909049,Rebbanpally,33,7,12,51,1,0,17,4,31
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909052,Dandepalli-IV,21,6,2,29,0,0,6,4,19
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909054,Korvichelma-III,19,5,3,27,0,0,12,3,12
2020,6,MANCHERIAL,LUXETTIPET,Dandepalle,1909020,Nelkivenkatapur,32,2,4,37,1,0,18,5,15
2020,6,NIRMAL,KHANAPUR,Parimandal,1908056,Arepalli,0,0,0,0,0,0,0,0,0
2020,6,NIRMAL,KHANAPUR,Parimandal,1908057,Koratikal-I,0,0,0,0,0,0,0,0,0
2020,6,NIRMAL,KHANAPUR,Parimandal,1908058,Koratikal-II,0,0,0,0,0,0,0,0,0
2020,6,NIRMAL,KHANAPUR,Parimandal,1908083,Jayaramtanda,0,0,0,0,0,0,0,0,0
2020,6,MANCHERIAL,BELLAMPALLI(U),Kannala,1904029,Kannala-II,2,3,4,9,0,0,0,0,9
2020,6,MANCHERIAL,BELLAMPALLI(U),Kannala,1904032,Tekulabasthi-III,19,18,16,52,1,0,1,3,49
2020,6,MANCHERIAL,BELLAMPALLI(U),Kannala,1904045,Lingadhariguda,3,3,1,7,0,0,1,0,6
2020,6,MANCHERIAL,BELLAMPALLI(U),Akenapally,1904054,Akenapalli-II,18,12,11,40,1,0,2,1,38
