Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2019,9,SURYAPET,TUNGATURTI,Gottiparthy,2318051,Vempati -2,23,7,3,28,5,0,8,8,17
2019,9,SURYAPET,TUNGATURTI,Gottiparthy,2318053,Thurpugudem -2,8,1,1,8,1,1,5,2,3
2019,9,SURYAPET,TUNGATURTI,Gottiparthy,2318064,Dharavath Thanda (Mini),1,2,3,4,0,2,0,2,4
2019,9,SURYAPET,TUNGATURTI,Nagaram,2318249,Chennapoorithanda (Mini),2,0,0,2,0,0,1,1,0
2019,9,SURYAPET,TUNGATURTI,Gottiparthy,2318006,Manapuram,21,5,0,21,4,1,17,6,3
2019,9,SURYAPET,TUNGATURTI,Gottiparthy,2318017,Ramannagudem Thanda,6,1,0,7,0,0,2,1,4
2019,9,SURYAPET,TUNGATURTI,Nagaram,2318070,Nagaram Bunglow -1,27,3,1,31,0,0,19,9,3
2019,9,SURYAPET,TUNGATURTI,Gottiparthy,2318021,Surya Thanda,0,2,0,1,1,0,1,1,0
2019,9,SURYAPET,TUNGATURTI,Gottiparthy,2318245,Dubba Thanda (Mini),0,0,0,0,0,0,0,0,0
2019,9,SURYAPET,TUNGATURTI,Gottiparthy,2318251,Ganugubanda (Mini),2,2,1,3,0,2,2,1,2
2019,9,SURYAPET,TUNGATURTI,Thimmapuram,2318100,Thimmapuram -2,19,1,1,19,1,1,7,9,5
2019,9,BHADRADRI-KOTHAGUDEM,MANUGURU,Manuguru,2218057,Rajupeta (Mini),8,6,1,12,2,1,7,4,4
2019,9,SANGAREDDY,SADASIVAPET,Nandikandi,1709139,Nizampur - IV ,17,10,2,25,4,0,11,9,9
2019,9,KHAMMAM,KAMEPALLI,Pandithapuram,2223206,Sakruthanda,11,5,3,14,1,4,8,4,7
2019,9,BHADRADRI-KOTHAGUDEM,MANUGURU,Ramanujavaram,2218042,Kotha Mallepalli (Mini),0,0,0,0,0,0,0,0,0
2019,9,BHADRADRI-KOTHAGUDEM,MANUGURU,Ramanujavaram,2218065,Sambaigudem-1,12,5,3,18,1,1,7,7,6
2019,9,SURYAPET,CHIVEMLA,Aipoor,2317233,Aipoor-I,0,0,0,0,0,0,0,0,0
2019,9,SURYAPET,CHIVEMLA,Mothey,2317144,Rampuramthanda-II,22,2,0,20,2,2,20,1,3
2019,9,JANGAON,JANGAON,Narmetta,2101235,Lokya Thanda,4,1,1,4,1,1,3,3,0
2019,9,JANGAON,JANGAON,Bachannapeta,2101179,Kodavatur-II,6,0,1,0,1,6,6,1,0
2019,9,JANGAON,JANGAON,Narmetta,2101119,Narmetta - V,18,1,0,18,0,1,15,3,1
2019,9,JANGAON,JANGAON,Narmetta,2101121,Aagapet - II,11,2,0,12,0,1,7,0,6
2019,9,JANGAON,JANGAON,Narmetta,2101226,RamchandruThanda,5,1,0,6,0,0,4,1,1
2019,9,JANGAON,JANGAON,Bachannapeta,2101180,Basireddipally,0,0,0,0,0,0,0,0,0
2019,9,JANGAON,JANGAON,Bachannapeta,2101185,Katkoor - I,28,6,1,23,1,11,27,4,4
2019,9,BHADRADRI-KOTHAGUDEM,MANUGURU,Ramanujavaram,2218024,Dammakkapally,2,1,4,5,1,1,1,1,5
2019,9,BHADRADRI-KOTHAGUDEM,MANUGURU,Ramanujavaram,2218061,Ramanujavaram BC,8,11,11,29,1,0,3,5,22
2019,9,BHADRADRI-KOTHAGUDEM,MANUGURU,Ramanujavaram,2218066,Sambaigudem-2,6,2,2,7,2,1,6,1,3
2019,9,SURYAPET,CHIVEMLA,Aipoor,2317235,Aipoor-III,10,8,4,19,3,0,4,7,11
2019,9,SURYAPET,CHIVEMLA,Aipoor,2317254,K Tettikuntathanda,10,2,0,11,1,0,7,0,5
2019,9,KHAMMAM,KHAMMAM (R),Jalagamnagar,2205004,Naidupeta,77,1,3,71,7,3,60,8,13
2019,9,KHAMMAM,KHAMMAM (R),Jalagamnagar,2205047,Barugudem,14,0,0,12,0,2,9,4,1
