Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2018,7,MEDAK,NARSAPUR,Narsapur,1705129,Madapur,6,4,12,11,0,11,14,1,7
2018,7,SIDDIPET,GAJWEL,kodakandla,1702232,Kodakandla-III,8,3,0,10,1,0,4,5,2
2018,7,SIDDIPET,GAJWEL,kodakandla,1702010,Kodakandla-I,13,0,1,14,0,0,6,4,4
2018,7,SIDDIPET,GAJWEL,kodakandla,1702076,Banglavenkatapoor-I,7,2,6,12,3,0,9,1,5
2018,7,SIDDIPET,GAJWEL,kodakandla,1702233,Burugupally-II,3,3,3,9,0,0,3,0,6
2018,7,MEDAK,NARSAPUR,Narsapur,1705065,Ahmednagar,17,6,6,16,0,13,26,3,0
2018,7,MEDAK,NARSAPUR,Narsapur,1705265,Nagonikunta (ST) (Mini),0,5,5,4,2,4,7,3,0
2018,7,SIDDIPET,GAJWEL,kodakandla,1702007,Akkaram-I,23,3,1,27,0,0,18,7,2
2018,7,SIDDIPET,GAJWEL,kodakandla,1702015,Dharmareddypally-I,5,0,0,5,0,0,1,0,4
2018,7,MEDAK,NARSAPUR,Narsapur,1705124,Shitharampur,14,2,8,9,2,13,20,3,1
2018,7,MEDAK,NARSAPUR,Narsapur,1705126,Thuljarampet,24,11,10,21,3,21,39,2,4
2018,7,MEDAK,NARSAPUR,Narsapur,1705217,Nathnaipally-II,9,6,12,9,2,16,18,2,7
2018,7,SIDDIPET,GAJWEL,kodakandla,1702009,Remmanaguda-I,29,8,2,36,3,0,22,10,7
2018,7,MEDAK,NARSAPUR,Narsapur,1704258,SriramNagar Colony,0,0,0,0,0,0,0,0,0
2018,7,MEDAK,NARSAPUR,Narsapur,1705079,Narsapur-III,7,10,19,12,5,19,17,10,9
2018,7,MEDAK,NARSAPUR,Narsapur,1705130,Kondapur,11,8,9,10,3,15,19,6,3
2018,7,MEDAK,NARSAPUR,Narsapur,1704271,Sunithalaxamareddy Colony,0,0,0,0,0,0,0,0,0
2018,7,MEDAK,NARSAPUR,Narsapur,1704273,Chakili Wada Colony,0,0,0,0,0,0,0,0,0
2018,7,SIDDIPET,GAJWEL,kodakandla,1702008,Srigiripally-I,15,4,0,17,2,0,8,8,3
2018,7,JOGULAMBA-GADWAL,GADWAL(U),Daroor,1405199,JAMPALLY,41,12,2,53,2,0,14,16,25
2018,7,JOGULAMBA-GADWAL,GADWAL(U),Daroor,1405250,MANNAPURAM-I,1,0,0,1,0,0,1,0,0
2018,7,JOGULAMBA-GADWAL,GADWAL(U),jammichedu,1405267,Berelly (Mini),0,0,0,0,0,0,0,0,0
2018,7,JOGULAMBA-GADWAL,GADWAL(U),jammichedu,1405348,Basarachervu (Mini),0,0,0,0,0,0,0,0,0
2018,7,JOGULAMBA-GADWAL,GADWAL(U),jammichedu,1406118,Ananthapuram-III,28,8,12,47,1,0,4,1,43
2018,7,NAGARKURNOOL,ACHAMPETA (R) ,Udimilla,1401357,Maddimadugu I (Mini),0,0,0,0,0,0,0,0,0
