Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1901339,Cherkuvai(Mini),2,0,1,3,0,0,2,0,1
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905210,Gudihatnoor-I,61,20,22,102,1,0,33,14,56
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905211,Gudihatnoor-II,59,16,13,88,0,0,37,13,38
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905212,Gudihatnoor-III,40,10,6,56,0,0,30,4,22
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905213,Gudihatnoor-IV,54,24,2,80,0,0,36,11,33
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905214,Gudihatnoor-V,56,28,14,98,0,0,42,7,49
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905215,Mankapur-2,32,15,10,57,0,0,22,4,31
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905216,Lingapur,42,11,11,64,0,0,27,6,31
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905221,Seethagondi,29,8,6,42,1,0,18,10,15
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905223,Thosham-I,35,8,4,47,0,0,22,9,16
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905224,Thosham-II,65,14,9,88,0,0,42,9,37
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905225,Vaizapur,12,5,6,23,0,0,7,5,11
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905227,Bapanaiktanda,23,14,4,41,0,0,15,6,20
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905231,Malkapur,13,1,4,18,0,0,9,3,6
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905236,Takiguda,10,2,1,12,1,0,8,1,4
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905240,Toyaguda,7,3,6,15,1,0,5,1,10
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905241,Kamalapur,29,7,4,40,0,0,20,5,15
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905242,Garkampet,11,9,6,26,0,0,7,5,14
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905246,ToshamInkerguda,57,12,17,85,1,0,48,8,30
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905248,Habeebguda (Mini),8,5,3,16,0,0,5,3,8
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905249,Boramaddi,8,8,2,18,0,0,6,1,11
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905252,Rajulaguda,23,6,7,36,0,0,17,5,14
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905266,Gudihatnoor-VI,30,10,9,48,1,0,24,5,20
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905269,Sitagondi-II,20,10,6,36,0,0,12,4,20
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905270,Chintaguda,9,5,1,15,0,0,7,1,7
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905299,Chinnamalkapur(Mini),16,3,5,23,1,0,10,3,11
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905300,Lendiguda (Mini),4,0,0,4,0,0,2,1,1
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905301,Mankuguda (Mini),7,4,5,16,0,0,3,4,9
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905302,Kodduguda,3,3,0,6,0,0,1,1,4
2021,6,ADILABAD,ADILABAD(U),Gudihathnur,1905306,Ravinndranagar colony(phc area)(Mini),15,9,6,30,0,0,10,4,16
2021,6,ADILABAD,ADILABAD(U),MANNUR,1905217,Kollari-2,56,10,7,72,1,0,36,12,25
2021,6,ADILABAD,ADILABAD(U),MANNUR,1905218,Manoor-I,50,9,4,63,0,0,37,7,19
2021,6,ADILABAD,ADILABAD(U),MANNUR,1905219,Sainagar,55,13,18,86,0,0,34,8,44
2021,6,ADILABAD,ADILABAD(U),MANNUR,1905220,Shanthapur,41,14,14,69,0,0,25,10,34
2021,6,ADILABAD,ADILABAD(U),MANNUR,1905222,Dhajitanda,38,10,3,51,0,0,29,7,15
2021,6,ADILABAD,ADILABAD(U),MANNUR,1905226,Gond Harkapur,14,5,2,21,0,0,12,1,8
2021,6,ADILABAD,ADILABAD(U),MANNUR,1905228,Soyamguda,16,4,4,24,0,0,14,0,10
2021,6,ADILABAD,ADILABAD(U),MANNUR,1905229,Umri-B,32,8,3,43,0,0,25,4,14
2021,6,ADILABAD,ADILABAD(U),MANNUR,1905230,Shanthapur-II,26,6,9,41,0,0,18,4,19
2021,6,ADILABAD,ADILABAD(U),MANNUR,1905232,Tejapur,10,2,0,12,0,0,7,2,3
