Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2021,2,PEDDAPALLI,PEDDAPALLY,Vennampally,2012138,MADIPALLY -1,15,5,1,19,1,1,13,5,3
2021,2,SURYAPET,KODAD,Ramapuram,2306110,Hemlathanda-I,48,0,0,48,0,0,47,1,0
2021,2,MANCHERIAL,CHENNUR,Bheemaram,1906164,Reddypally,27,3,0,29,1,0,23,3,4
2021,2,MANCHERIAL,CHENNUR,Bheemaram,1906263,Pothanapally,23,12,1,29,4,3,20,5,11
2021,2,PEDDAPALLI,PEDDAPALLY,Vennampally,2012018,BURGUPALLY,20,0,0,19,1,0,17,2,1
2021,2,SURYAPET,KODAD,Ramapuram,2306115,Kappalakunta thanda-I,63,0,0,61,1,1,56,6,1
2021,2,MANCHERIAL,CHENNUR,Neelwai,1906258,Gerragudem,13,5,1,18,0,1,3,2,14
2021,2,MANCHERIAL,CHENNUR,Bheemaram,1906151,Bheemaram-B,32,1,1,33,1,0,18,9,7
2021,2,SURYAPET,KODAD,Ramapuram,2306118,Ramapuram-I,85,5,0,88,1,1,85,5,0
2021,2,MANCHERIAL,CHENNUR,Neelwai,1906120,Kethanapally,99,4,3,91,14,1,88,7,11
2021,2,SURYAPET,KODAD,Ramapuram,2306119,Ramapuram-II,74,7,0,76,5,0,68,11,2
2021,2,PEDDAPALLI,PEDDAPALLY,Vennampally,2012017,VENNAMPALLY - III,40,3,4,39,3,5,19,17,11
2021,2,PEDDAPALLI,PEDDAPALLY,Vennampally,2012024,JAFARKHANPETA,35,1,2,32,1,5,25,9,4
2021,2,PEDDAPALLI,PEDDAPALLY,Vennampally,2012135,GANGARAM - I,50,1,0,43,4,4,36,12,3
2021,2,SURYAPET,KODAD,Ramapuram,2306114,Shivabalajinagar thanda,9,0,0,9,0,0,9,0,0
2021,2,MANCHERIAL,CHENNUR,Bheemaram,1906150,Bheemaram-S,50,1,0,47,4,0,50,1,0
2021,2,PEDDAPALLI,PEDDAPALLY,Vennampally,2012016,VENNAMPALLY - II,41,5,0,44,1,1,30,4,12
2021,2,SURYAPET,KODAD,Ramapuram,2306124,Revuru-II,38,15,2,48,7,0,36,10,9
2021,2,MANCHERIAL,CHENNUR,Neelwai,1906142,Rajaram-2,26,3,0,29,0,0,3,4,22
2021,2,ADILABAD,JAINAD,Bela,1901214,Pohar,50,14,1,56,4,5,34,16,15
2021,2,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,CHANDRUGONDA,2220036,Kommula Gudem (Mini),12,0,1,13,0,0,10,0,3
2021,2,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,CHANDRUGONDA,2220043,Thipanapally - 2,28,5,2,28,4,3,26,5,4
2021,2,SIDDIPET,SIDDIPET,Chinnakodur,1710139,PEDDAKODUR-II,44,6,2,41,3,8,44,4,4
2021,2,BHADRADRI-KOTHAGUDEM,CHANDRUGONDA,CHANDRUGONDA,2220046,Thipanapally SC,41,11,0,39,7,6,43,6,3
2021,2,ADILABAD,JAINAD,Bela,1901198,Bela-II,91,18,9,113,4,1,44,34,40
2021,2,SIDDIPET,SIDDIPET,Chinnakodur,1710141,CHINNAKODUR-II,54,1,0,53,2,0,36,6,13
2021,2,SIDDIPET,SIDDIPET,Chinnakodur,1710142,CHINNAKODUR-III,55,4,0,55,3,1,44,13,2
2021,2,SIDDIPET,SIDDIPET,Chinnakodur,1710278,VITTALAPUR-II ( Rangayapally ),8,1,0,7,0,2,9,0,0
