Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,TIRYANI,1918007,Perkapalli-I ,18,7,6,27,3,1,6,10,15
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,TIRYANI,1918054,Pataguda,6,0,0,6,0,0,0,5,1
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,SUNGAPUR,1918055,Pangidi Madara-II,2,5,2,8,0,1,3,3,3
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,TIRYANI,1918001,Tiryani-I,14,3,3,17,2,1,12,3,5
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,TIRYANI,1918013,Gambheerraopet-II,20,9,6,33,1,1,6,13,16
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,TIRYANI,1918017,Rompalli-II,5,8,0,12,1,0,4,6,3
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,TIRYANI,1918026,Manikyapur,6,4,2,10,1,1,6,0,6
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,SUNGAPUR,1918030,Kothaguda,2,1,2,3,1,1,1,0,4
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,SUNGAPUR,1918044,Dantanpalli Mini,2,1,1,3,1,0,2,0,2
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,KHAIRGAON,1916006,Edavelly -2,9,1,0,10,0,0,7,2,1
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,TIRYANI,1918002,Tiryani-II,0,0,0,0,0,0,0,0,0
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,TIRYANI,1918016,Rompalli-I ,8,1,2,8,2,1,5,1,5
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,SUNGAPUR,1918015,Sungapur-II,0,4,3,6,0,1,0,4,3
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,SUNGAPUR,1918031,Gudipet,6,8,2,15,0,1,7,7,2
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,KHAIRGAON,1916042,Navegaon -2,11,4,2,15,2,0,8,4,5
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,KHAIRGAON,1916051,Rallapet,3,2,4,8,1,0,1,2,6
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,KHAIRGAON,1916062,Thakkelaplly-1,17,7,3,21,4,2,16,10,1
2020,3,KUMARAMBHEEM-ASIFABAD,ASIFABAD,KHAIRGAON,1916066,Vankulam -1,11,4,6,20,0,1,4,2,15
2020,3,ADILABAD,JAINAD,Jainad,1901253,Jainath-I,17,5,16,26,11,1,17,10,11
2020,3,ADILABAD,JAINAD,Jainad,1901255,Jainath-III,14,12,17,30,8,5,26,8,9
2020,3,ADILABAD,JAINAD,Jainad,1901263,Deepaiguda-II,20,17,13,36,7,7,26,11,13
2020,3,ADILABAD,JAINAD,Jainad,1901267,Karanji-K,23,12,7,31,8,3,28,7,7
2020,3,ADILABAD,JAINAD,Bharampur,1901106,Ruyyadi-I,15,5,6,17,6,3,10,7,9
