Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2022,3,HANMAKONDA,HANAMKONDA (U),Madikonda,2104107,Rampoor-1,50,2,0,52,0,0,13,28,11
2022,3,HANMAKONDA,HANAMKONDA (U),Madikonda,2104257,Rampoor VII (Ramakrishna Colony),45,0,0,45,0,0,33,8,4
2022,3,HANMAKONDA,HANAMKONDA (U),Madikonda,2106300,Madikonda-1 (Mini),43,0,0,32,9,2,40,1,2
2022,3,HANMAKONDA,HANAMKONDA (U),Madikonda,2106303,Madikonda-4 (Mini),54,6,0,31,21,8,56,4,0
2022,3,HANMAKONDA,HANAMKONDA (U),Pochammakunta,2114030,Pochammakunta -2,104,2,0,106,0,0,96,10,0
2022,3,HANMAKONDA,HANAMKONDA (U),Pochammakunta,2114126,Pochammakunta -1,78,3,0,78,2,1,72,8,1
2022,3,HANMAKONDA,HANAMKONDA (U),Pochammakunta,2116139,Hanumannagar,89,9,2,95,5,0,86,8,6
2022,3,HANMAKONDA,HANAMKONDA (U),Madikonda,2104109,Rampoor-3,69,4,0,71,2,0,39,22,12
2022,3,HANMAKONDA,HANAMKONDA (U),Madikonda,2106001,Madikonda,139,9,2,149,0,1,61,32,57
2022,3,HANMAKONDA,HANAMKONDA (U),Madikonda,2106002,Madikonda - II,72,13,0,83,2,0,72,12,1
2022,3,HANMAKONDA,HANAMKONDA (U),Madikonda,2106271,Madikonda -VI,116,5,1,116,5,1,117,5,0
2022,3,HANMAKONDA,HANAMKONDA (U),Pochammakunta,2106016,Gopalpur -2,158,0,1,139,19,1,154,4,1
2022,3,HANMAKONDA,HANAMKONDA (U),Pochammakunta,2106017,Amaravathinagar,97,0,0,97,0,0,97,0,0
2022,3,HANMAKONDA,HANAMKONDA (U),Pochammakunta,2106046,Gundlasingaram I,157,4,0,150,6,5,113,31,17
2022,3,HANMAKONDA,HANAMKONDA (U),Pochammakunta,2114027,Kothurjanda -1,121,0,0,120,1,0,121,0,0
2022,3,HANMAKONDA,HANAMKONDA (U),Madikonda,2106004,Madikonda - IV,68,13,3,70,6,8,54,22,8
2022,3,HANMAKONDA,HANAMKONDA (U),Madikonda,2106012,Tharalapalli-III,78,0,0,78,0,0,49,24,5
2022,3,HANMAKONDA,HANAMKONDA (U),Madikonda,2106014,Kummarigudem,49,0,0,45,1,3,33,13,3
2022,3,ADILABAD,NARNOOR,TADIHATNUR,1917084,Bhalanpur,28,4,2,31,3,0,20,7,7
2022,3,ADILABAD,NARNOOR,TADIHATNUR,1917128,Jamda,18,5,0,20,0,3,13,5,5
2022,3,ADILABAD,NARNOOR,TADIHATNUR,1917179,Muslimguda (Mini),43,1,2,46,0,0,18,2,26
2022,3,ADILABAD,NARNOOR,TADIHATNUR,1917104,Devariguda,10,2,6,15,3,0,5,3,10
2022,3,ADILABAD,NARNOOR,TADIHATNUR,1917115,Gangapur(L.T),17,3,0,18,2,0,18,1,1
2022,3,ADILABAD,NARNOOR,TADIHATNUR,1917122,Gunjala SC guda (Mini),31,3,0,34,0,0,25,8,1
2022,3,ADILABAD,NARNOOR,TADIHATNUR,1917195,Pusiguda,12,4,0,15,1,0,6,5,5
2022,3,ADILABAD,NARNOOR,TADIHATNUR,1917196,Rajul guda,46,9,7,52,6,4,43,5,14
2022,3,ADILABAD,NARNOOR,TADIHATNUR,1917204,S.C Colony (Mini),20,2,1,17,6,0,11,8,4
2022,3,ADILABAD,NARNOOR,TADIHATNUR,1917205,S.T Colony (Mini),18,1,0,19,0,0,15,4,0
2022,3,ADILABAD,NARNOOR,TADIHATNUR,1917206,S.T.Gund guda (Mini),38,6,0,44,0,0,21,10,13
2022,3,ADILABAD,NARNOOR,TADIHATNUR,1917221,Thadihathnoor II,26,5,7,32,5,1,18,9,11
