Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901001,Anukunta Main,25,2,0,26,0,1,26,1,0
2022,10,ADILABAD,ADILABAD(U),ANKOLI,1901002,Ankoli-I,62,9,0,69,2,0,56,12,3
2022,10,ADILABAD,ADILABAD(U),PIPPALDHARI,1901003,Asodaburki,18,0,0,18,0,0,16,2,0
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901004,Balajinagar,12,3,4,16,1,2,3,6,10
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901005,Barbarcolony,27,0,0,27,0,0,13,9,5
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901006,Battisavargoam,45,1,0,45,1,0,32,13,1
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901007,Battisavargoam Colony,37,1,0,37,1,0,27,11,0
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901008,Beemsari-I,15,3,0,16,0,2,16,0,2
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901009,Beemsari-II,7,4,1,10,2,0,5,3,4
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901010,BEEMSARI-III,10,1,1,12,0,0,4,5,3
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901011,CHANDA-T-II,27,0,0,26,1,0,20,6,1
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901012,CHANDA-T-III,15,2,0,16,1,0,14,2,1
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901013,Chinchudari,8,4,3,11,1,3,10,1,4
2022,10,ADILABAD,ADILABAD(U),ANKOLI,1901014,Chinchughat,22,12,4,35,3,0,17,9,12
2022,10,ADILABAD,ADILABAD(U),ANKOLI,1901015,Chinaborigoam,15,1,0,14,2,0,12,3,1
2022,10,ADILABAD,ADILABAD(U),PIPPALDHARI,1901016,Dharloddi,11,6,0,16,1,0,11,6,0
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901017,Dasnapur -1,27,4,0,30,1,0,23,7,1
2022,10,ADILABAD,ADILABAD(U),PIPPALDHARI,1901018,Dhahiguda,25,2,0,26,1,0,20,5,2
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901019,DHIBICOLONY-I(Ward No.40),50,0,0,50,0,0,42,8,0
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901020,Durganagar,41,8,0,49,0,0,40,7,2
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901021,JAMDAPUR-I,23,2,0,14,6,5,24,1,0
2022,10,ADILABAD,ADILABAD(U),YAPALGUDA,1901022,Kachikanti,30,3,1,31,2,1,15,9,10
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901023,KAILASHNAGAR-I,12,4,0,16,0,0,10,6,0
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901024,KAILASHNAGAR-II,41,0,0,41,0,0,40,0,1
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901025,KRK COLONY-I,49,5,0,54,0,0,18,9,27
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901026,KHANAPUR-I,25,1,0,26,0,0,26,0,0
2022,10,ADILABAD,ADILABAD(U),PIPPALDHARI,1901027,Khandala,1,0,0,1,0,0,1,0,0
2022,10,ADILABAD,ADILABAD(U),YAPALGUDA,1901028,Kothaguda,38,5,2,41,4,0,29,12,4
2022,10,ADILABAD,ADILABAD(U),YAPALGUDA,1901029,Kumbhajari,8,9,2,18,1,0,8,5,6
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901030,Landasangvi -1,28,0,0,28,0,0,12,14,2
2022,10,ADILABAD,ADILABAD(U),PIPPALDHARI,1901031,Linguguda,13,5,1,17,2,0,9,6,4
2022,10,ADILABAD,ADILABAD(U),ANKOLI,1901065,Ankoli-II,48,23,5,67,8,1,39,24,13
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901067,Dasnapur -2,62,0,0,62,0,0,61,0,1
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901068,KRK COLONY-II,35,4,1,40,0,0,27,8,5
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901069,KRK COLONY-III,26,0,0,26,0,0,19,7,0
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901070,RAMPUR-II,16,0,0,16,0,0,15,1,0
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901071,Dimma,4,1,0,5,0,0,3,0,2
2022,10,ADILABAD,ADILABAD(U),YAPALGUDA,1901072,Burnoor,36,8,0,41,3,0,30,10,4
2022,10,ADILABAD,ADILABAD(U),YAPALGUDA,1901073,Mathadiguda,12,5,0,16,1,0,11,5,1
2022,10,ADILABAD,ADILABAD(U),YAPALGUDA,1901074,Ramuluguda,8,5,0,13,0,0,8,5,0
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901075,Hanuman Nagar(Ward No.09),33,0,0,33,0,0,22,10,1
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901076,Landasangvi -2,14,3,2,18,1,0,12,2,5
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901077,BELLURI(YPLG),7,1,0,8,0,0,6,1,1
2022,10,ADILABAD,ADILABAD(U),YAPALGUDA,1901078,Shivaghat,11,1,0,12,0,0,11,1,0
2022,10,ADILABAD,ADILABAD(U),YAPALGUDA,1901079,Chityalbori,6,11,1,14,4,0,7,9,2
2022,10,ADILABAD,ADILABAD(U),PIPPALDHARI,1901080,Jamuldhari,16,5,0,21,0,0,11,5,5
2022,10,ADILABAD,ADILABAD(U),PIPPALDHARI,1901081,Lohara,14,0,0,14,0,0,7,6,1
2022,10,ADILABAD,ADILABAD(U),PIPPALDHARI,1901083,Jamguda,16,0,0,16,0,0,16,0,0
2022,10,ADILABAD,ADILABAD(U),YAPALGUDA,1901084,Pothaguda,4,2,0,6,0,0,3,3,0
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901085,Tippa,4,6,0,5,4,1,6,4,0
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901086,KHANAPUR-II,52,3,1,56,0,0,16,19,21
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901087,POTTAMLODDI,10,4,3,13,1,3,12,2,3
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901088,Sonapurtanda,18,3,2,21,2,0,9,10,4
2022,10,ADILABAD,ADILABAD(U),CHANDA,1901089,HATTIGUTTA,6,11,2,17,2,0,5,12,2
2022,10,ADILABAD,ADILABAD(U),YAPALGUDA,1901090,Addagutta,7,3,3,13,0,0,6,3,4
2022,10,ADILABAD,ADILABAD(U),YAPALGUDA,1901091,Bangariguda(Ward No.04),84,0,0,84,0,0,15,14,55
2022,10,ADILABAD,ADILABAD(U),PIPPALDHARI,1901092,Salaiguda,8,2,0,10,0,0,7,0,3
2022,10,ADILABAD,ADILABAD(U),ANKOLI,1901118,KOTHUR (ANKOLI),11,6,0,17,0,0,6,9,2
2022,10,ADILABAD,ADILABAD(U),PIPPALDHARI,1901134,Punaguda(Mini),4,0,0,4,0,0,3,1,0
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901313,Ramnagar-V,34,14,0,48,0,0,29,19,0
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901314,K.R.K. Colony - IV,44,2,0,44,2,0,35,11,0
2022,10,ADILABAD,ADILABAD(U),MAVALA,1901315,K.R.K. Colony - V,19,6,0,25,0,0,5,10,10
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902005,Mahalaxmiwada-5,30,11,1,42,0,0,27,6,9
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902006,Mahalaxmiwada-6,55,0,0,55,0,0,53,2,0
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902007,Mahalaxmiwada-7,33,1,0,33,1,0,21,11,2
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902008,Mahalaxmiwada-8,32,0,0,32,0,0,28,1,3
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902009,Chilkurilaxminagar-1,64,5,0,67,2,0,18,21,30
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902010,Chilkurilaxminagar-2,41,21,1,63,0,0,4,2,57
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902011,Thirpelly-1,22,0,1,22,0,1,22,0,1
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902012,Thirpelly-2,25,0,0,25,0,0,23,2,0
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902013,Thirpelly-3,14,4,3,19,1,1,6,6,9
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902014,Khanapur-1,68,10,1,79,0,0,49,26,4
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902015,Khanapur-2,72,1,0,73,0,0,52,20,1
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902016,Khanapur-3,71,0,0,69,2,0,43,16,12
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902017,Khanapur-4,93,0,1,92,2,0,92,1,1
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902018,Khanapur-5,79,6,0,85,0,0,75,10,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902019,Badatalaab-1,42,1,1,42,2,0,38,5,1
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902020,Badatalaab-2,28,0,2,28,2,0,16,8,6
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902021,Badatalaab-3,22,0,0,22,0,0,22,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902022,Badatalaab-4,40,0,0,39,1,0,40,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902023,Badatalaab-5,20,1,0,21,0,0,16,4,1
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902024,Badatalaab-6,60,12,0,66,6,0,55,14,3
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902025,Panjesha-1,57,1,0,54,4,0,58,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902026,Panjesha-2,50,0,0,50,0,0,50,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902027,Panjesha-3,34,0,0,34,0,0,34,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902028,Brahmanwada-1,33,0,0,33,0,0,33,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902029,Brahmanwada-2,25,0,1,25,1,0,24,1,1
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902030,Brahmanwada-3,24,0,0,24,0,0,24,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902031,Kumarpet,32,0,0,31,1,0,32,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902032,Kolipura-1,27,5,1,32,0,1,18,3,12
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902033,Kolipura-2,35,0,1,34,2,0,33,2,1
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902034,Kolipura-3,26,0,0,26,0,0,26,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902035,Kolipura-4,12,0,0,12,0,0,12,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902036,Kolipura-5,62,2,0,63,1,0,62,2,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902037,Kolipura-6,27,0,2,29,0,0,27,0,2
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902038,Kolipura-7,24,0,0,24,0,0,24,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902039,Mochigalli-1,48,2,0,50,0,0,48,2,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902040,Mochigalli-2,31,0,0,31,0,0,31,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902041,Bokkalguda-1,74,0,0,74,0,0,74,0,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902042,Bokkalguda-2,35,0,0,34,1,0,35,0,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902043,Bokkalguda-3,41,1,0,42,0,0,29,13,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902044,Dhangarmohallah-1,68,0,0,64,4,0,64,2,2
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902045,Dhangarmohallah-2,99,0,0,99,0,0,97,2,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902046,Ambedkarnagar-1,89,1,0,87,3,0,88,2,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902047,Ambedkarnagar-2,95,2,0,97,0,0,84,12,1
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902048,Sweeper Colony,93,0,0,93,0,0,92,1,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902049,Masoodnagar,66,0,0,66,0,0,59,6,1
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902050,Shanthinagar-1,77,1,0,78,0,0,78,0,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902051,Shanthinagar-2,100,0,1,97,4,0,86,14,1
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902052,Shanthinagar-3,60,0,0,58,1,1,60,0,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902053,Shanthinagar-4,58,0,0,58,0,0,57,1,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902054,Shanthinagar-5,67,0,1,66,2,0,66,1,1
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902055,Shanthinagar-6,47,2,0,46,2,1,49,0,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902056,Shanthinagar-7,49,0,0,48,1,0,49,0,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902057,Shanthinagar-8,67,0,0,67,0,0,66,1,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902058,Ravindranagar-1,64,0,0,64,0,0,50,13,1
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902059,Ravindranagar-2,57,0,0,55,2,0,55,2,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902060,Ravindranagar-3,58,0,0,58,0,0,58,0,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902061,College Colony-1,60,0,0,60,0,0,50,10,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902062,College Colony-2,40,1,0,41,0,0,41,0,0
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902063,College Colony-3,9,1,0,10,0,0,9,0,1
2022,10,ADILABAD,ADILABAD(U),SANTHINAGAR,1902064,College Colony-4,53,0,0,53,0,0,53,0,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902065,Kotha Kumarwada,57,0,0,57,0,0,56,1,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902066,Sriram Colony,78,0,0,78,0,0,78,0,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902067,Vikalangula Colony,84,1,0,85,0,0,84,1,0
2022,10,ADILABAD,ADILABAD(U),BADATALAB,1902068,Dwarkanagar,64,1,0,65,0,0,61,4,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902069,Bhukthapur-1,29,3,1,32,0,1,30,1,2
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902070,Bhukthapur-2,39,0,0,37,1,1,39,0,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902071,Bhukthapur-3,35,0,0,35,0,0,34,1,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902072,Bhukthapur-4,35,2,0,37,0,0,27,8,2
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902073,Bhukthapur-5,38,0,0,38,0,0,26,9,3
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902074,Bhukthapur-6,33,0,0,33,0,0,28,1,4
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902075,Bhukthapur-7,23,3,1,27,0,0,18,4,5
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902076,Rickshaw Colony-1,6,0,0,6,0,0,6,0,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902077,Rickshaw Colony-2,43,0,0,43,0,0,43,0,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902078,Rickshaw Colony-3,55,0,0,54,1,0,55,0,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902079,Rickshaw Colony-4,14,2,0,16,0,0,6,9,1
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902080,Filter Bed,28,0,0,28,0,0,28,0,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902081,Sanjayanagar-1,59,0,0,59,0,0,54,5,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902082,Sanjayanagar-2,81,0,0,81,0,0,81,0,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902083,Housing Board,49,0,0,49,0,0,49,0,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902084,Vidyanagar-1,75,5,0,80,0,0,68,9,3
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902085,Vidyanagar-2,53,0,0,53,0,0,36,11,6
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902086,Vidyanagar-3,24,0,0,24,0,0,22,2,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902087,Vidyanagar-4,70,0,0,67,3,0,65,4,1
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902088,Vidyanagar-5,47,0,0,47,0,0,47,0,0
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902089,Vidyanagar-6,40,2,0,42,0,0,40,2,0
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902090,Sundaraiahnagar-1,47,9,5,57,4,0,40,14,7
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902091,Sundaraiahnagar-2,51,2,0,50,2,1,50,3,0
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902092,Gadiaram Mohalla,36,4,1,37,3,1,39,0,2
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902093,Sundaraiahnagar-4,25,1,0,24,2,0,15,5,6
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902094,Neelanagar,53,7,0,52,8,0,44,7,9
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902095,Khursheednagar-1(Ward No.17),28,3,1,30,1,1,26,3,3
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902096,Khursheednagar-2,57,0,0,57,0,0,53,3,1
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902097,Khursheednagar-3,49,0,0,48,1,0,42,6,1
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902098,Khursheednagar-4,32,0,0,31,1,0,28,4,0
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902099,Ranadeevanagar-1,47,1,0,44,4,0,48,0,0
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902100,Ranadeevanagar-2,35,6,3,39,3,2,26,5,13
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902101,Ranadeevanagar-3,35,0,0,35,0,0,29,4,2
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902102,Gandhinagar,48,0,0,36,9,3,46,0,2
2022,10,ADILABAD,ADILABAD(U),BHUKTHAPUR,1902103,Varalaxminagar,16,0,0,16,0,0,16,0,0
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902104,Tatiguda-1,29,4,0,33,0,0,13,8,12
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902105,Tatiguda-2,37,1,0,37,1,0,35,3,0
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902106,Tatiguda-3,35,1,0,34,1,1,36,0,0
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902107,Tatiguda-4,52,1,0,53,0,0,48,5,0
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902108,Tatiguda-5,7,0,0,7,0,0,6,1,0
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902109,Tatiguda-6,9,1,0,10,0,0,8,2,0
2022,10,ADILABAD,ADILABAD(U),MAHALAXMIWADA,1902110,Tatiguda-7,2,4,0,6,0,0,2,4,0
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902111,Tilaknagar-1,25,2,0,26,1,0,8,12,7
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902112,Tilaknagar-2,25,1,0,26,0,0,22,3,1
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902113,Tilaknagar-3,6,4,0,9,1,0,8,2,0
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902114,Tilaknagar-4,22,3,0,21,4,0,24,1,0
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902115,Kranthinagar-1,24,1,1,24,1,1,21,2,3
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902116,Kranthinagar-2,31,3,1,35,0,0,23,8,4
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902117,Kranthinagar-3,37,1,0,38,0,0,28,7,3
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902118,Bhagyanagar-1,32,0,0,32,0,0,30,0,2
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902119,Bhagyanagar-2,27,0,0,26,1,0,22,5,0
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902120,Hamaliwada-1,37,2,0,39,0,0,31,6,2
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902121,Hamaliwada-2,24,1,0,25,0,0,14,6,5
2022,10,ADILABAD,ADILABAD(U),RANADEEVNAGAR,1902122,Indiranagar,46,6,1,51,1,1,35,11,7
