Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2021,11,NARAYANPET,MAKTHAL,Makthal,1414003,Makthal-III,83,0,0,83,0,0,79,4,0
2021,11,NARAYANPET,MAKTHAL,Makthal,1414005,Makthal-V,66,0,0,66,0,0,62,3,1
2021,11,NARAYANPET,MAKTHAL,Makthal,1414018,Sangambanda-I,45,2,1,48,0,0,42,5,1
2021,11,NARAYANPET,MAKTHAL,Narva,1403056,Narwa - 1,43,5,0,46,2,0,46,1,1
2021,11,NARAYANPET,MAKTHAL,Narva,1403063,Yanki-1,35,12,3,48,2,0,26,18,6
2021,11,NARAYANPET,MAKTHAL,Narva,1403066,Yallam Pally,46,2,0,43,4,1,45,2,1
2021,11,NARAYANPET,MAKTHAL,Narva,1403084,Lankala -3,52,7,0,59,0,0,48,9,2
2021,11,NARAYANPET,MAKTHAL,Narva,1403096,Undekode-1,59,5,1,63,2,0,52,10,3
2021,11,ADILABAD,BOATH,NARSAPUR,1905141,Saliyada,21,0,0,20,1,0,21,0,0
2021,11,ADILABAD,BOATH,NARSAPUR,1905148,Sirichelma,103,1,0,104,0,0,103,1,0
2021,11,ADILABAD,BOATH,NARSAPUR,1905262,Narsapur-II,89,0,0,89,0,0,89,0,0
2021,11,ADILABAD,BOATH,WAIPET,1914219,Bheempur(Mini),5,1,3,8,1,0,4,1,4
2021,11,ADILABAD,BOATH,WAIPET,1914261,Suryapet (Mini),16,1,0,17,0,0,16,1,0
2021,11,NARAYANPET,MAKTHAL,Makthal,1414007,Makthal-VII,78,0,0,78,0,0,78,0,0
2021,11,NARAYANPET,MAKTHAL,Makthal,1414015,Makthal-XV,44,1,0,42,3,0,45,0,0
2021,11,NARAYANPET,MAKTHAL,Narva,1403073,Bekkar Pally,52,4,0,56,0,0,41,14,1
2021,11,NARAYANPET,MAKTHAL,Narva,1403074,Kalwala -1,56,3,0,59,0,0,40,17,2
2021,11,ADILABAD,BOATH,NARSAPUR,1905111,Jamidi-I,38,0,0,38,0,0,33,2,3
2021,11,ADILABAD,BOATH,NARSAPUR,1905143,Gerjam,39,1,0,40,0,0,40,0,0
2021,11,ADILABAD,BOATH,NARSAPUR,1905156,Gerjam-II,32,0,0,32,0,0,31,1,0
2021,11,ADILABAD,BOATH,NARSAPUR,1905159,Keshavpatnam,78,0,0,78,0,0,77,1,0
2021,11,ADILABAD,BOATH,NARSAPUR,1905308,Kolamguda (Mini),49,0,0,49,0,0,49,0,0
2021,11,MAHABUBABAD ,MARIPEDA,PEDDANAGARAM,2110111,Padamati Gudem,40,3,0,42,1,0,36,7,0
2021,11,MAHABUBABAD ,MARIPEDA,PEDDANAGARAM,2110354,Ontigudise Thanda,14,2,0,16,0,0,13,2,1
2021,11,MAHABUBABAD ,MARIPEDA,YELLAMPETA,2110035,Yellampeta - I,42,5,0,47,0,0,41,6,0
2021,11,MAHABUBABAD ,MARIPEDA,YELLAMPETA,2110071,Kudiya Thanda,23,3,0,23,3,0,23,3,0
2021,11,MAHABUBABAD ,MARIPEDA,YELLAMPETA,2110105,Balya Thanda,11,2,0,13,0,0,8,2,3
