Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2019,10,ADILABAD,ADILABAD(U),Gudihathnur,1901339,Cherkuvai(Mini),3,0,1,4,0,0,2,0,2
2019,10,ADILABAD,ADILABAD(U),Gudihathnur,1905213,Gudihatnoor-IV,53,3,3,58,1,0,33,17,9
2019,10,ADILABAD,ADILABAD(U),Gudihathnur,1905215,Mankapur-2,29,8,5,40,1,1,22,4,16
2019,10,ADILABAD,ADILABAD(U),Gudihathnur,1905224,Thosham-II,47,5,2,53,1,0,41,6,7
2019,10,ADILABAD,ADILABAD(U),Gudihathnur,1905231,Malkapur,8,0,0,8,0,0,3,3,2
2019,10,ADILABAD,ADILABAD(U),Gudihathnur,1905240,Toyaguda,11,5,0,16,0,0,4,4,8
2019,10,ADILABAD,ADILABAD(U),Gudihathnur,1905242,Garkampet,1,1,1,3,0,0,1,0,2
2019,10,ADILABAD,ADILABAD(U),Gudihathnur,1905249,Boramaddi,0,0,0,0,0,0,0,0,0
2019,10,ADILABAD,ADILABAD(U),Gudihathnur,1905299,Chinnamalkapur(Mini),14,3,0,17,0,0,10,3,4
2019,10,ADILABAD,ADILABAD(U),Gudihathnur,1905306,Ravinndranagar colony(phc area)(Mini),0,0,0,0,0,0,0,0,0
2019,10,ADILABAD,ADILABAD(U),BADATALAB,1902021,Badatalaab-3,45,0,0,45,0,0,24,14,7
2019,10,ADILABAD,ADILABAD(U),BADATALAB,1902023,Badatalaab-5,27,8,0,35,0,0,25,4,6
2019,10,ADILABAD,ADILABAD(U),BADATALAB,1902030,Brahmanwada-3,29,1,1,29,1,1,21,6,4
2019,10,ADILABAD,ADILABAD(U),BADATALAB,1902032,Kolipura-1,12,1,0,13,0,0,7,3,3
2019,10,ADILABAD,ADILABAD(U),BADATALAB,1902039,Mochigalli-1,30,3,1,34,0,0,21,9,4
